city,data_level,county_pop,patients_per_1000,facility_class,uninsured_rate,total_patients,expenses_vs_pci_2023,expenses_vs_pci_2021,pci_2023,lat_pop,lng_pop,totaloutpatientvisits,pci_2022,patients_vs_pci_2022,zips_pop,total_uninsured_patients,er_share,expenses_per_capita,inpatient_days_per_patient,year,charges_per_patient,facility_name,facilities_per_100k,totalervisits,lng,num_facilities,total_expenses,patients_vs_pci_2023,patients_vs_pci_2021,facility_id,profit_margin,net_profit_loss,county_fips,totalinpatientdays,expenses_vs_pci_2022,pci_2021,pci_2021_income,pci_2022_income,facility_group,lat,zips,county,pci_2023_income,city_pop
Atwood,county,Carroll,0,,,1201,0.0,0.0,44182,35.8438,-88.3372,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.6689,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9747,38220,Carroll,44182,Yuma
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,36.1372,-88.5077,42112,42468,0.0,38201,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,McKenzie
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,36.0052,-88.4181,42112,42468,0.0,38344,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Huntingdon
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,36.0349,-88.2466,42112,42468,0.0,38317,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Bruceton
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,35.9747,-88.6689,42112,42468,0.0,38220,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Atwood
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,36.011,-88.6206,42112,42468,0.0,38258,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Trezevant
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,35.8705,-88.3937,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Clarksburg
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,36.0355,-88.274,42112,42468,0.0,38342,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Hollow Rock
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,35.9863,-88.58,42112,42468,0.0,38235,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,McLemoresville
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,35.8508,-88.6527,42112,42468,0.0,38348,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Lavinia
Trezevant,county,Carroll,0,,,1201,0.0,0.0,44182,35.8438,-88.3372,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.6206,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.011,38258,Carroll,44182,Yuma
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,36.1372,-88.5077,42112,42468,0.0,38201,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,McKenzie
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,36.0052,-88.4181,42112,42468,0.0,38344,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Huntingdon
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,36.0349,-88.2466,42112,42468,0.0,38317,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Bruceton
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,35.9747,-88.6689,42112,42468,0.0,38220,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Atwood
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,36.011,-88.6206,42112,42468,0.0,38258,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Trezevant
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,35.8705,-88.3937,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Clarksburg
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,36.0355,-88.274,42112,42468,0.0,38342,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Hollow Rock
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,35.9863,-88.58,42112,42468,0.0,38235,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,McLemoresville
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,35.8508,-88.6527,42112,42468,0.0,38348,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Lavinia
Clarksburg,county,Carroll,0,,,1201,0.0,0.0,44182,35.8438,-88.3372,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.3937,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8705,38390,Carroll,44182,Yuma
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,36.1372,-88.5077,42112,42468,0.0,38201,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,McKenzie
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,36.0052,-88.4181,42112,42468,0.0,38344,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Huntingdon
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,36.0349,-88.2466,42112,42468,0.0,38317,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Bruceton
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,35.9747,-88.6689,42112,42468,0.0,38220,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Atwood
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,36.011,-88.6206,42112,42468,0.0,38258,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Trezevant
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,35.8705,-88.3937,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Clarksburg
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,36.0355,-88.274,42112,42468,0.0,38342,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Hollow Rock
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,35.9863,-88.58,42112,42468,0.0,38235,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,McLemoresville
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,35.8508,-88.6527,42112,42468,0.0,38348,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Lavinia
Hollow Rock,county,Carroll,0,,,1201,0.0,0.0,44182,35.8438,-88.3372,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.274,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,36.0355,38342,Carroll,44182,Yuma
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,36.1372,-88.5077,42112,42468,0.0,38201,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,McKenzie
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,36.0052,-88.4181,42112,42468,0.0,38344,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Huntingdon
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,36.0349,-88.2466,42112,42468,0.0,38317,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Bruceton
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,35.9747,-88.6689,42112,42468,0.0,38220,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Atwood
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,36.011,-88.6206,42112,42468,0.0,38258,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Trezevant
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,35.8705,-88.3937,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Clarksburg
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,36.0355,-88.274,42112,42468,0.0,38342,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Hollow Rock
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,35.9863,-88.58,42112,42468,0.0,38235,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,McLemoresville
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,35.8508,-88.6527,42112,42468,0.0,38348,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Lavinia
McLemoresville,county,Carroll,0,,,1201,0.0,0.0,44182,35.8438,-88.3372,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.58,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.9863,38235,Carroll,44182,Yuma
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,36.1372,-88.5077,42112,42468,0.0,38201,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,McKenzie
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,36.0052,-88.4181,42112,42468,0.0,38344,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Huntingdon
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,36.0349,-88.2466,42112,42468,0.0,38317,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Bruceton
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,35.9747,-88.6689,42112,42468,0.0,38220,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Atwood
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,36.011,-88.6206,42112,42468,0.0,38258,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Trezevant
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,35.8705,-88.3937,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Clarksburg
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,36.0355,-88.274,42112,42468,0.0,38342,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Hollow Rock
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,35.9863,-88.58,42112,42468,0.0,38235,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,McLemoresville
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,35.8508,-88.6527,42112,42468,0.0,38348,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Lavinia
Lavinia,county,Carroll,0,,,1201,0.0,0.0,44182,35.8438,-88.3372,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.6527,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8508,38348,Carroll,44182,Yuma
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,36.1372,-88.5077,42112,42468,0.0,38201,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,McKenzie
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,36.0052,-88.4181,42112,42468,0.0,38344,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Huntingdon
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,36.0349,-88.2466,42112,42468,0.0,38317,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Bruceton
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,35.9747,-88.6689,42112,42468,0.0,38220,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Atwood
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,36.011,-88.6206,42112,42468,0.0,38258,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Trezevant
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,35.8705,-88.3937,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Clarksburg
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,36.0355,-88.274,42112,42468,0.0,38342,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Hollow Rock
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,35.9863,-88.58,42112,42468,0.0,38235,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,McLemoresville
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,35.8508,-88.6527,42112,42468,0.0,38348,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Lavinia
Yuma,county,Carroll,0,,,1201,0.0,0.0,44182,35.8438,-88.3372,42112,42468,0.0,38390,,,0,,2021,,,0,0,-88.3372,1,0.0,0.0,0.0,,,0.0,47017,7186,0.0,42458,42458,42468,,35.8438,38390,Carroll,44182,Yuma
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.3367,-82.237,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Elizabethton
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.2965,-82.3106,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Pine Crest
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.3675,-82.2243,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Biltmore
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.3978,-82.1511,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Hunter
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.3289,-82.294,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Central
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.3043,-82.1948,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Valley Forge
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.2772,-82.1728,58203,40863,0.0,37658,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Hampton
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.1866,-82.0706,58203,40863,0.0,37687,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Roan Mountain
Elizabethton,county,Carter,0,,,3546,0.0,0.0,42833,36.3687,-82.2919,58203,40863,0.0,37694,,,0,,2021,,,0,0,-82.237,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3367,37643,Carter,42833,Watauga
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.3367,-82.237,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Elizabethton
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.2965,-82.3106,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Pine Crest
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.3675,-82.2243,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Biltmore
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.3978,-82.1511,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Hunter
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.3289,-82.294,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Central
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.3043,-82.1948,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Valley Forge
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.2772,-82.1728,58203,40863,0.0,37658,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Hampton
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.1866,-82.0706,58203,40863,0.0,37687,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Roan Mountain
Pine Crest,county,Carter,0,,,3546,0.0,0.0,42833,36.3687,-82.2919,58203,40863,0.0,37694,,,0,,2021,,,0,0,-82.3106,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.2965,37601,Carter,42833,Watauga
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.3367,-82.237,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Elizabethton
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.2965,-82.3106,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Pine Crest
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.3675,-82.2243,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Biltmore
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.3978,-82.1511,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Hunter
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.3289,-82.294,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Central
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.3043,-82.1948,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Valley Forge
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.2772,-82.1728,58203,40863,0.0,37658,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Hampton
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.1866,-82.0706,58203,40863,0.0,37687,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Roan Mountain
Biltmore,county,Carter,0,,,3546,0.0,0.0,42833,36.3687,-82.2919,58203,40863,0.0,37694,,,0,,2021,,,0,0,-82.2243,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3675,37643,Carter,42833,Watauga
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.3367,-82.237,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Elizabethton
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.2965,-82.3106,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Pine Crest
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.3675,-82.2243,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Biltmore
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.3978,-82.1511,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Hunter
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.3289,-82.294,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Central
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.3043,-82.1948,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Valley Forge
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.2772,-82.1728,58203,40863,0.0,37658,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Hampton
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.1866,-82.0706,58203,40863,0.0,37687,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Roan Mountain
Hunter,county,Carter,0,,,3546,0.0,0.0,42833,36.3687,-82.2919,58203,40863,0.0,37694,,,0,,2021,,,0,0,-82.1511,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3978,37643,Carter,42833,Watauga
Central,county,Carter,0,,,3546,0.0,0.0,42833,36.3367,-82.237,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.294,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3289,37601,Carter,42833,Elizabethton
Central,county,Carter,0,,,3546,0.0,0.0,42833,36.2965,-82.3106,58203,40863,0.0,37601,,,0,,2021,,,0,0,-82.294,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3289,37601,Carter,42833,Pine Crest
Central,county,Carter,0,,,3546,0.0,0.0,42833,36.3675,-82.2243,58203,40863,0.0,37643,,,0,,2021,,,0,0,-82.294,1,0.0,0.0,0.0,,,0.0,47019,15489,0.0,40683,40683,40863,,36.3289,37601,Carter,42833,Biltmore
